Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
53,No,Travel_Frequently,219,Research & Development,6,1,Human Resources,1,2487,1,Female,83,1,4,Manager,2,Single,45159,858021,0,Y,Yes,46,2,4,80,3,2,4,2,1,1,1,1
18,Yes,Travel_Frequently,1191,Research & Development,22,3,Technical Degree,1,2488,2,Male,166,4,1,Sales Executive,4,Married,17701,212412,6,Y,No,23,2,2,80,2,4,2,1,3,3,1,2
43,No,Travel_Rarely,840,Hardware,31,2,Medical,1,2489,2,Male,200,2,2,Sales Representative,2,Married,5441,5441,6,Y,No,31,2,2,80,3,4,2,1,1,1,1,1
34,Yes,Travel_Rarely,414,Support,29,3,Technical Degree,1,2490,2,Male,146,3,2,Manager,3,Single,46857,1030854,8,Y,Yes,18,1,2,80,1,31,6,3,24,17,18,8
56,Yes,Travel_Rarely,889,Software,28,4,Life Sciences,1,2491,1,Female,115,2,4,Human Resources,3,Divorced,47350,852300,6,Y,No,20,1,4,80,3,1,1,1,1,1,1,1
40,Yes,Travel_Frequently,1029,Research & Development,11,4,Life Sciences,1,2492,4,Female,64,1,5,Developer,4,Single,11978,107802,0,Y,No,38,1,3,80,2,32,6,2,31,11,6,11
57,No,Non-Travel,143,Research & Development,7,2,Life Sciences,1,2493,1,Female,114,2,1,Healthcare Representative,1,Married,30606,122424,2,Y,No,29,1,1,80,1,16,6,2,2,2,1,1
47,No,Travel_Frequently,543,Sales,5,1,Marketing,1,2494,1,Male,129,3,3,Developer,2,Divorced,35556,391116,7,Y,Yes,27,2,4,80,2,22,4,1,22,15,2,14
31,Yes,Travel_Frequently,816,Research & Development,15,5,Technical Degree,1,2495,4,Female,60,1,2,Laboratory Technician,1,Divorced,49549,792784,4,Y,No,42,3,4,80,4,17,1,1,16,11,14,5
26,No,Travel_Frequently,229,Hardware,43,1,Technical Degree,1,2496,4,Female,131,3,5,Sales Representative,2,Single,15392,400192,8,Y,No,43,3,3,80,1,36,5,3,11,2,6,1
55,Yes,Non-Travel,782,Software,13,1,Other,1,2497,2,Male,164,1,5,Research Scientist,4,Divorced,5581,117201,1,Y,Yes,28,3,4,80,1,2,4,1,2,2,1,1
27,No,Non-Travel,408,Sales,29,4,Life Sciences,1,2498,1,Male,55,3,2,Manager,1,Divorced,47324,946480,6,Y,No,49,2,3,80,2,29,2,3,19,5,1,3
46,No,Travel_Rarely,1365,Support,24,3,Other,1,2499,1,Male,67,3,2,Developer,3,Single,17293,345860,1,Y,Yes,9,3,1,80,3,18,5,1,16,2,7,9
50,Yes,Travel_Rarely,1388,Human Resources,47,4,Other,1,2500,1,Male,36,1,5,Developer,2,Divorced,27060,811800,6,Y,No,6,1,4,80,3,7,2,4,7,3,5,4
48,No,Non-Travel,405,Software,11,4,Marketing,1,2501,4,Female,174,1,3,Research Director,3,Married,29229,409206,1,Y,No,23,4,1,80,1,7,3,4,4,3,4,2
47,No,Non-Travel,196,Software,6,5,Human Resources,1,2502,2,Male,42,4,2,Manufacturing Director,3,Married,10796,97164,2,Y,No,40,1,3,80,4,10,3,4,3,2,1,3
28,Yes,Travel_Rarely,491,Sales,17,2,Other,1,2503,2,Female,135,3,2,Research Director,2,Divorced,42728,940016,0,Y,Yes,21,4,2,80,4,10,1,1,4,2,1,4
39,No,Non-Travel,244,Software,48,4,Technical Degree,1,2504,1,Male,89,2,5,Research Director,1,Divorced,26814,750792,8,Y,No,29,4,3,80,3,21,4,4,9,9,1,5
36,Yes,Travel_Rarely,991,Human Resources,7,5,Life Sciences,1,2505,4,Male,32,4,3,Human Resources,1,Single,4757,133196,4,Y,Yes,12,3,2,80,1,7,2,4,2,2,2,1
57,No,Non-Travel,932,Support,7,5,Human Resources,1,2506,2,Female,91,3,1,Laboratory Technician,4,Married,42742,940324,6,Y,Yes,48,3,4,80,2,5,3,1,3,2,2,1
30,No,Travel_Frequently,252,Sales,24,1,Medical,1,2507,2,Female,122,2,1,Healthcare Representative,1,Single,3208,19248,0,Y,No,32,3,2,80,1,23,1,4,12,11,11,1
52,No,Non-Travel,450,Sales,12,3,Human Resources,1,2508,4,Male,44,1,5,Sales Executive,4,Single,5666,16998,5,Y,Yes,22,3,2,80,4,7,3,4,7,4,3,1
43,No,Non-Travel,1123,Research & Development,14,4,Technical Degree,1,2509,4,Male,146,3,5,Developer,4,Single,29563,827764,5,Y,No,21,1,3,80,1,37,6,4,20,17,6,12
48,Yes,Travel_Rarely,507,Research & Development,1,4,Human Resources,1,2510,3,Female,109,1,1,Laboratory Technician,1,Married,34783,904358,8,Y,No,31,2,1,80,2,24,2,4,17,4,7,17
31,No,Non-Travel,651,Support,14,5,Human Resources,1,2511,4,Female,140,2,2,Developer,4,Single,32386,259088,0,Y,Yes,5,2,2,80,2,28,1,4,23,7,18,3
25,No,Travel_Frequently,681,Sales,8,1,Other,1,2512,3,Male,158,1,1,Sales Representative,3,Divorced,8778,184338,8,Y,Yes,32,2,1,80,2,34,6,3,11,9,8,7
34,No,Non-Travel,1216,Software,33,5,Medical,1,2513,3,Male,67,1,2,Manufacturing Director,2,Divorced,47575,808775,4,Y,No,46,4,3,80,4,19,1,1,13,6,11,9
50,Yes,Travel_Rarely,1282,Sales,37,2,Medical,1,2514,3,Male,140,4,1,Developer,1,Married,2616,20928,2,Y,No,47,2,2,80,2,28,1,4,16,16,8,10
52,No,Travel_Frequently,848,Hardware,37,2,Marketing,1,2515,4,Female,134,1,4,Manager,1,Divorced,3804,83688,2,Y,Yes,35,2,2,80,3,24,2,3,20,2,4,14
25,No,Travel_Rarely,299,Support,26,3,Medical,1,2516,2,Male,84,1,4,Healthcare Representative,3,Married,40934,573076,3,Y,Yes,32,2,4,80,4,23,3,1,11,5,10,3
59,No,Non-Travel,698,Hardware,1,3,Marketing,1,2517,4,Male,50,3,2,Manager,4,Married,14101,56404,6,Y,No,5,4,3,80,3,27,5,1,3,3,3,2
58,Yes,Travel_Frequently,1218,Support,7,4,Life Sciences,1,2518,1,Female,128,1,1,Manufacturing Director,4,Single,47726,286356,1,Y,Yes,4,3,3,80,3,37,5,2,11,11,11,10
26,Yes,Travel_Rarely,709,Support,17,2,Marketing,1,2519,1,Female,189,2,5,Laboratory Technician,4,Single,26994,134970,1,Y,Yes,30,1,3,80,3,15,3,1,7,4,1,4
54,Yes,Non-Travel,1180,Sales,9,1,Technical Degree,1,2520,3,Female,188,1,5,Laboratory Technician,3,Single,34502,345020,1,Y,Yes,32,3,2,80,2,18,3,2,11,2,6,7
54,No,Non-Travel,1138,Software,38,5,Human Resources,1,2521,2,Female,108,2,2,Research Director,2,Married,23169,509718,2,Y,No,1,3,4,80,1,15,1,2,4,1,3,1
50,No,Non-Travel,776,Support,50,4,Other,1,2522,1,Male,62,1,3,Manager,4,Divorced,31610,442540,2,Y,Yes,22,3,2,80,1,13,5,2,3,2,3,2
59,No,Travel_Rarely,1310,Hardware,20,3,Human Resources,1,2523,2,Male,197,1,5,Human Resources,3,Divorced,6066,97056,3,Y,Yes,13,4,1,80,2,39,2,2,6,3,1,6
36,No,Travel_Frequently,1462,Human Resources,6,2,Other,1,2524,1,Male,184,3,3,Laboratory Technician,4,Married,29910,747750,6,Y,No,45,3,1,80,1,30,6,2,29,14,19,9
56,Yes,Travel_Frequently,1320,Human Resources,25,3,Marketing,1,2525,4,Male,121,3,2,Research Director,4,Single,47370,994770,0,Y,No,2,3,4,80,2,23,5,4,16,6,15,7
20,Yes,Non-Travel,347,Human Resources,38,4,Marketing,1,2526,1,Female,167,4,1,Manufacturing Director,4,Single,12492,374760,2,Y,No,4,2,4,80,2,22,3,4,16,6,9,11
23,No,Travel_Rarely,188,Sales,24,3,Human Resources,1,2527,4,Male,79,4,3,Healthcare Representative,2,Married,10806,270150,4,Y,No,22,2,3,80,2,40,5,3,32,29,5,5
18,No,Travel_Frequently,878,Sales,23,4,Other,1,2528,4,Male,194,3,1,Research Director,3,Divorced,18610,223320,0,Y,Yes,15,1,4,80,3,13,3,4,11,11,6,6
28,No,Travel_Frequently,1075,Research & Development,25,2,Marketing,1,2529,1,Female,169,1,4,Laboratory Technician,3,Divorced,40206,562884,4,Y,No,29,1,3,80,3,5,1,1,1,1,1,1
21,Yes,Non-Travel,855,Hardware,9,2,Human Resources,1,2530,3,Female,111,4,5,Manufacturing Director,4,Married,44543,1291747,3,Y,Yes,25,4,4,80,3,23,3,3,21,17,11,9
53,Yes,Travel_Frequently,951,Hardware,5,2,Human Resources,1,2531,1,Female,46,3,4,Research Scientist,3,Married,10265,41060,5,Y,Yes,39,4,2,80,2,39,4,1,16,5,7,14
51,Yes,Travel_Rarely,811,Support,49,2,Medical,1,2532,3,Female,152,1,3,Research Scientist,1,Single,48548,194192,1,Y,Yes,13,2,4,80,4,6,6,1,5,1,2,5
44,No,Travel_Frequently,1258,Support,31,4,Medical,1,2533,2,Female,43,3,5,Sales Executive,4,Married,50928,1171344,3,Y,Yes,8,3,2,80,3,15,3,3,3,2,3,2
46,No,Travel_Frequently,484,Hardware,25,3,Life Sciences,1,2534,1,Male,134,4,5,Sales Executive,1,Married,39603,118809,1,Y,Yes,31,4,1,80,3,10,4,2,10,10,7,5
32,Yes,Non-Travel,822,Hardware,40,3,Other,1,2535,4,Female,56,2,1,Sales Executive,4,Married,18856,414832,2,Y,Yes,18,1,3,80,2,30,5,3,12,5,7,12
34,Yes,Travel_Frequently,512,Sales,37,2,Other,1,2536,3,Male,98,3,1,Sales Executive,3,Divorced,42132,716244,3,Y,No,43,2,3,80,1,10,2,1,9,9,6,5
57,No,Travel_Frequently,1277,Research & Development,23,4,Other,1,2537,2,Female,179,4,3,Manager,4,Divorced,1885,56550,5,Y,No,38,3,3,80,2,16,3,4,12,9,10,6
47,No,Travel_Rarely,181,Human Resources,33,5,Marketing,1,2538,3,Female,171,1,1,Sales Executive,3,Married,41392,331136,6,Y,Yes,2,4,2,80,3,12,1,4,10,6,2,8
25,No,Travel_Rarely,949,Sales,17,2,Technical Degree,1,2539,4,Female,162,1,3,Manufacturing Director,4,Divorced,4948,103908,6,Y,No,35,1,3,80,4,4,4,3,4,4,2,1
37,Yes,Non-Travel,667,Software,1,3,Other,1,2540,1,Male,173,1,1,Sales Representative,3,Single,26704,26704,0,Y,No,6,1,1,80,1,31,6,4,26,19,3,9
60,Yes,Travel_Frequently,1168,Human Resources,30,3,Other,1,2541,1,Male,57,4,1,Developer,1,Divorced,28364,595644,3,Y,Yes,14,2,1,80,4,2,2,2,1,1,1,1
54,Yes,Travel_Frequently,1089,Sales,45,4,Medical,1,2542,2,Male,39,4,2,Manager,1,Divorced,12237,36711,6,Y,Yes,24,1,2,80,1,28,4,2,18,3,7,6
42,Yes,Non-Travel,253,Support,9,1,Human Resources,1,2543,1,Female,50,1,1,Manager,3,Single,11959,227221,5,Y,No,44,3,4,80,3,32,3,2,5,4,3,4
43,No,Travel_Frequently,312,Support,24,4,Other,1,2544,4,Female,153,4,5,Healthcare Representative,1,Divorced,27505,797645,0,Y,Yes,34,2,2,80,4,15,6,1,8,3,6,7
44,Yes,Travel_Frequently,1229,Human Resources,17,3,Life Sciences,1,2545,1,Female,72,1,2,Research Director,4,Married,30936,494976,6,Y,No,20,1,4,80,2,31,1,1,5,1,5,3
45,Yes,Non-Travel,940,Human Resources,26,4,Life Sciences,1,2546,4,Female,184,4,1,Healthcare Representative,4,Divorced,32287,226009,8,Y,Yes,26,2,3,80,3,39,5,3,32,12,25,13
21,Yes,Travel_Frequently,837,Software,9,2,Life Sciences,1,2547,2,Female,158,2,5,Research Director,1,Divorced,41948,755064,1,Y,No,49,3,1,80,2,24,5,1,3,2,2,2
31,Yes,Non-Travel,1099,Hardware,32,1,Marketing,1,2548,4,Female,38,3,4,Laboratory Technician,4,Single,23145,393465,0,Y,No,33,4,4,80,2,30,1,2,12,6,1,7
59,No,Non-Travel,590,Human Resources,24,5,Medical,1,2549,3,Female,193,2,3,Developer,2,Divorced,40298,362682,0,Y,No,30,2,2,80,2,6,6,2,4,3,3,4
44,Yes,Travel_Frequently,594,Software,45,1,Life Sciences,1,2550,4,Female,75,3,2,Developer,4,Single,11231,190927,5,Y,Yes,31,4,4,80,1,3,2,2,3,3,1,3
43,No,Non-Travel,1133,Support,32,4,Medical,1,2551,4,Female,101,1,3,Manufacturing Director,2,Divorced,1712,18832,4,Y,No,38,4,1,80,3,35,1,3,31,25,22,10
42,Yes,Travel_Frequently,709,Research & Development,23,2,Life Sciences,1,2552,4,Female,181,2,4,Developer,4,Single,13572,312156,2,Y,Yes,35,2,3,80,4,24,2,3,21,8,16,15
59,No,Travel_Rarely,350,Human Resources,22,2,Medical,1,2553,2,Female,39,2,2,Sales Executive,1,Divorced,44619,624666,0,Y,No,23,1,2,80,3,8,4,4,5,2,5,2
51,Yes,Non-Travel,1135,Research & Development,45,3,Technical Degree,1,2554,2,Male,61,4,2,Laboratory Technician,3,Single,12517,250340,3,Y,Yes,14,2,4,80,4,11,5,2,5,2,4,1
34,Yes,Non-Travel,608,Research & Development,27,4,Human Resources,1,2555,3,Female,51,2,4,Research Director,1,Married,11377,318556,0,Y,No,30,3,1,80,4,2,1,4,1,1,1,1
28,No,Travel_Rarely,621,Hardware,17,1,Technical Degree,1,2556,3,Male,86,1,1,Sales Representative,3,Single,50540,657020,3,Y,Yes,20,2,3,80,2,29,1,4,4,3,3,2
27,Yes,Non-Travel,1449,Sales,31,4,Other,1,2557,4,Male,186,2,5,Human Resources,1,Divorced,29381,499477,8,Y,Yes,10,1,1,80,3,16,1,1,4,3,4,2
36,Yes,Non-Travel,1304,Human Resources,15,5,Life Sciences,1,2558,3,Male,191,3,2,Sales Representative,3,Divorced,40074,961776,3,Y,No,33,4,3,80,3,19,6,1,17,8,8,5
47,No,Non-Travel,621,Support,48,3,Marketing,1,2559,1,Male,100,4,3,Developer,4,Married,25493,178451,5,Y,No,30,3,3,80,3,28,2,4,24,11,8,1
21,No,Travel_Frequently,225,Software,10,1,Other,1,2560,1,Male,163,3,3,Research Director,3,Single,30581,642201,2,Y,No,45,1,2,80,1,10,5,1,10,6,6,4
60,No,Non-Travel,1496,Software,3,5,Medical,1,2561,4,Female,104,3,3,Research Scientist,3,Single,29726,148630,0,Y,No,26,1,2,80,3,20,6,3,3,2,3,1
22,Yes,Non-Travel,895,Sales,32,4,Life Sciences,1,2562,2,Female,109,1,5,Developer,4,Divorced,37527,863121,7,Y,Yes,7,2,4,80,4,25,3,3,3,1,3,1
26,Yes,Travel_Frequently,1418,Human Resources,43,5,Technical Degree,1,2563,4,Male,184,3,1,Research Director,1,Single,16628,16628,0,Y,Yes,4,1,3,80,1,28,2,1,4,4,2,1
50,Yes,Travel_Rarely,1094,Software,2,2,Life Sciences,1,2564,3,Female,93,2,1,Developer,1,Divorced,50467,1009340,5,Y,No,35,1,4,80,4,18,6,4,17,5,13,7
40,No,Travel_Frequently,351,Research & Development,11,1,Medical,1,2565,3,Female,69,3,2,Healthcare Representative,2,Single,45296,1313584,1,Y,No,30,2,4,80,2,6,6,3,1,1,1,1
50,Yes,Non-Travel,294,Hardware,15,5,Marketing,1,2566,2,Female,180,1,3,Developer,2,Divorced,49915,449235,2,Y,No,24,3,2,80,1,20,2,4,19,18,12,17
23,Yes,Travel_Rarely,890,Sales,3,3,Human Resources,1,2567,3,Male,48,4,2,Research Director,4,Divorced,21461,236071,7,Y,Yes,10,4,2,80,3,22,4,2,7,5,1,4
27,Yes,Travel_Frequently,386,Hardware,24,1,Life Sciences,1,2568,4,Male,159,1,4,Human Resources,4,Married,25187,302244,4,Y,No,43,1,4,80,2,16,5,2,16,7,4,4
43,No,Non-Travel,453,Software,7,4,Other,1,2569,2,Male,37,1,4,Developer,1,Married,17580,105480,4,Y,Yes,18,4,4,80,2,38,6,2,33,22,8,20
32,No,Travel_Rarely,370,Research & Development,36,3,Marketing,1,2570,1,Male,98,3,3,Sales Executive,3,Single,47916,814572,6,Y,Yes,45,1,1,80,2,26,3,3,20,5,15,8
32,Yes,Non-Travel,676,Research & Development,24,1,Human Resources,1,2571,3,Male,110,3,3,Research Director,4,Divorced,49376,1283776,5,Y,No,46,2,3,80,1,6,5,1,2,1,2,1
34,No,Travel_Frequently,1426,Software,38,1,Technical Degree,1,2572,3,Female,40,4,1,Sales Representative,4,Divorced,18410,552300,6,Y,Yes,13,3,3,80,4,11,1,2,2,1,1,1
29,Yes,Non-Travel,493,Hardware,41,1,Human Resources,1,2573,3,Male,97,1,4,Laboratory Technician,2,Single,19756,79024,2,Y,Yes,7,4,4,80,3,35,4,2,1,1,1,1
37,Yes,Non-Travel,1314,Software,50,3,Other,1,2574,2,Female,103,2,5,Manager,1,Divorced,14557,29114,4,Y,No,32,2,2,80,3,27,3,3,16,13,1,9
50,Yes,Travel_Rarely,1418,Software,31,4,Medical,1,2575,2,Female,143,4,1,Research Scientist,3,Single,3556,53340,7,Y,No,6,3,1,80,3,27,4,2,21,19,12,15
56,No,Travel_Frequently,809,Sales,43,2,Other,1,2576,2,Female,51,3,5,Manager,1,Single,35453,106359,7,Y,No,14,1,4,80,3,20,3,2,6,6,3,4
20,Yes,Travel_Rarely,646,Hardware,36,1,Other,1,2577,4,Male,122,4,2,Research Director,4,Married,9036,9036,4,Y,Yes,17,1,4,80,3,27,4,2,18,12,11,15
35,No,Non-Travel,431,Research & Development,36,5,Human Resources,1,2578,2,Male,190,3,5,Human Resources,3,Married,44441,711056,0,Y,No,37,4,4,80,3,26,3,3,9,7,8,6
60,Yes,Travel_Frequently,1158,Hardware,12,3,Human Resources,1,2579,2,Female,50,4,4,Manager,4,Divorced,14577,291540,6,Y,No,6,2,1,80,3,29,2,1,13,6,11,12
30,Yes,Travel_Rarely,1073,Sales,49,3,Life Sciences,1,2580,1,Female,199,3,2,Research Scientist,4,Divorced,28757,431355,3,Y,Yes,29,3,2,80,1,24,1,1,12,11,1,10
19,Yes,Non-Travel,1150,Sales,37,1,Technical Degree,1,2581,1,Female,138,4,4,Manager,4,Married,41508,290556,2,Y,No,30,3,1,80,3,29,1,4,3,1,3,3
33,No,Travel_Rarely,1483,Software,45,2,Medical,1,2582,2,Female,37,4,4,Sales Executive,3,Married,5460,54600,0,Y,No,46,1,2,80,2,38,5,3,23,3,11,18
33,No,Travel_Frequently,1095,Sales,24,3,Marketing,1,2583,4,Male,177,2,1,Research Scientist,4,Single,36501,255507,0,Y,Yes,12,4,4,80,4,33,4,1,27,8,9,1
33,No,Travel_Rarely,1311,Research & Development,7,3,Medical,1,2584,2,Female,138,1,1,Developer,3,Divorced,15847,31694,0,Y,Yes,17,3,4,80,4,32,2,3,11,9,1,2
42,Yes,Travel_Rarely,1232,Support,16,2,Marketing,1,2585,4,Female,51,1,5,Laboratory Technician,1,Divorced,49480,692720,2,Y,No,0,2,2,80,2,6,6,2,6,4,1,4
57,No,Travel_Frequently,572,Software,19,5,Technical Degree,1,2586,4,Male,180,2,1,Manager,2,Single,13017,377493,4,Y,No,43,1,3,80,2,5,1,1,2,1,2,1
18,Yes,Non-Travel,491,Software,46,2,Marketing,1,2587,3,Male,119,1,2,Manager,2,Married,5469,43752,1,Y,Yes,39,4,4,80,3,1,4,2,1,1,1,1
48,Yes,Non-Travel,737,Sales,10,3,Marketing,1,2588,2,Male,193,2,5,Healthcare Representative,2,Single,9805,284345,4,Y,No,25,2,4,80,3,16,2,2,16,12,16,6
18,Yes,Non-Travel,1185,Software,36,2,Other,1,2589,1,Female,108,3,3,Sales Executive,3,Married,31326,469890,8,Y,Yes,33,1,3,80,3,40,2,2,12,4,12,10
51,No,Travel_Frequently,392,Software,17,1,Marketing,1,2590,2,Female,154,3,5,Healthcare Representative,3,Single,16741,468748,6,Y,Yes,38,4,3,80,4,10,6,3,7,4,2,1
31,Yes,Non-Travel,319,Hardware,11,3,Technical Degree,1,2591,4,Female,140,4,5,Manufacturing Director,2,Divorced,10797,194346,8,Y,Yes,8,4,4,80,4,34,5,2,12,6,12,4
46,No,Travel_Frequently,1204,Sales,46,4,Marketing,1,2592,3,Female,30,2,2,Manufacturing Director,1,Divorced,12241,12241,3,Y,Yes,20,3,2,80,4,36,2,2,21,8,20,2
49,Yes,Non-Travel,600,Research & Development,33,3,Human Resources,1,2593,1,Female,199,2,5,Healthcare Representative,1,Single,3828,7656,3,Y,No,25,2,4,80,3,33,2,4,9,3,1,9
49,Yes,Non-Travel,1009,Software,5,1,Medical,1,2594,2,Female,89,1,3,Manufacturing Director,2,Married,49711,994220,1,Y,No,46,4,2,80,1,13,4,4,12,10,10,3
43,No,Travel_Rarely,269,Support,37,2,Human Resources,1,2595,4,Male,70,3,4,Developer,2,Divorced,28570,742820,8,Y,Yes,21,3,3,80,3,17,6,4,13,2,4,3
35,No,Travel_Rarely,266,Research & Development,24,2,Technical Degree,1,2596,2,Male,109,3,2,Sales Representative,4,Single,18756,262584,3,Y,Yes,34,2,1,80,3,31,6,1,30,17,12,22
40,Yes,Travel_Rarely,1143,Sales,11,5,Technical Degree,1,2597,2,Male,54,2,5,Developer,2,Married,17019,408456,3,Y,Yes,17,3,3,80,1,22,5,4,18,11,16,17
58,Yes,Travel_Rarely,807,Human Resources,6,4,Technical Degree,1,2598,4,Female,131,1,3,Manager,3,Divorced,40172,1124816,2,Y,Yes,42,1,4,80,3,40,4,4,19,3,12,16
59,No,Travel_Frequently,299,Sales,29,5,Marketing,1,2599,3,Female,127,1,2,Manager,1,Divorced,17730,354600,7,Y,No,39,4,2,80,3,1,4,2,1,1,1,1
28,No,Non-Travel,1399,Support,2,5,Marketing,1,2600,3,Female,97,1,2,Research Director,4,Single,36917,812174,1,Y,No,17,3,3,80,2,8,4,1,7,6,7,1
18,Yes,Travel_Frequently,1279,Support,47,3,Technical Degree,1,2601,4,Female,175,4,2,Manager,3,Single,31529,725167,5,Y,Yes,7,3,1,80,3,19,4,1,13,4,3,11
33,Yes,Non-Travel,578,Research & Development,20,3,Technical Degree,1,2602,3,Female,78,2,2,Laboratory Technician,4,Single,35750,250250,7,Y,No,23,2,4,80,2,26,1,3,2,1,1,1
45,Yes,Travel_Rarely,1142,Research & Development,43,2,Technical Degree,1,2603,4,Male,67,2,3,Healthcare Representative,3,Divorced,28679,172074,2,Y,No,31,1,3,80,4,22,1,3,19,2,9,11
30,Yes,Non-Travel,757,Support,42,4,Technical Degree,1,2604,1,Female,66,1,5,Laboratory Technician,3,Divorced,16719,417975,1,Y,Yes,6,1,4,80,3,13,6,2,5,2,2,3
41,No,Non-Travel,1155,Support,5,4,Human Resources,1,2605,2,Female,67,4,2,Manufacturing Director,4,Divorced,8426,252780,1,Y,Yes,29,4,3,80,1,20,6,2,13,8,10,2
40,Yes,Travel_Frequently,962,Sales,45,1,Marketing,1,2606,3,Male,82,4,4,Research Director,3,Married,40180,1044680,8,Y,No,28,3,4,80,4,20,6,3,14,10,10,7
25,Yes,Non-Travel,952,Human Resources,3,4,Medical,1,2607,1,Female,91,3,5,Laboratory Technician,1,Married,24365,657855,7,Y,No,35,1,3,80,4,27,4,4,26,5,6,6
31,Yes,Travel_Frequently,901,Hardware,7,3,Human Resources,1,2608,2,Female,187,2,1,Sales Representative,1,Divorced,43560,653400,0,Y,No,6,2,1,80,2,19,4,3,11,8,11,8
29,Yes,Travel_Frequently,826,Hardware,24,1,Marketing,1,2609,4,Male,106,3,2,Research Scientist,1,Single,11563,127193,1,Y,Yes,44,4,3,80,2,32,4,1,7,5,3,6
40,Yes,Travel_Frequently,238,Hardware,22,4,Other,1,2610,1,Female,195,3,1,Sales Executive,4,Married,12516,262836,6,Y,Yes,27,4,4,80,3,8,4,4,6,2,4,4
32,No,Non-Travel,717,Research & Development,46,2,Marketing,1,2611,4,Female,84,2,2,Human Resources,3,Divorced,13879,152669,5,Y,No,24,1,3,80,4,32,2,1,19,12,3,4
53,No,Non-Travel,1053,Sales,42,2,Technical Degree,1,2612,2,Male,133,4,2,Sales Representative,1,Divorced,43707,174828,8,Y,No,32,2,3,80,2,32,1,4,4,2,3,4
28,Yes,Travel_Frequently,235,Research & Development,2,2,Human Resources,1,2613,1,Male,199,2,3,Healthcare Representative,3,Single,22417,425923,3,Y,Yes,37,3,3,80,2,20,1,4,3,3,2,2
26,No,Non-Travel,865,Sales,35,2,Marketing,1,2614,3,Female,136,4,5,Research Scientist,3,Divorced,28853,519354,2,Y,Yes,23,3,3,80,4,22,2,4,2,1,2,1
54,No,Travel_Rarely,203,Human Resources,16,4,Medical,1,2615,1,Female,92,3,5,Manufacturing Director,4,Married,48548,1019508,0,Y,Yes,44,3,3,80,3,26,6,3,13,4,5,2
36,No,Non-Travel,315,Sales,3,2,Medical,1,2616,2,Female,55,1,4,Sales Executive,2,Single,2265,38505,4,Y,No,15,2,1,80,2,10,5,2,9,6,6,5
27,No,Travel_Rarely,939,Sales,9,4,Technical Degree,1,2617,2,Female,32,4,2,Research Scientist,3,Married,17439,470853,3,Y,No,39,2,4,80,4,34,2,4,21,1,9,1
46,No,Travel_Rarely,971,Human Resources,26,4,Medical,1,2618,1,Male,116,3,4,Sales Representative,1,Divorced,6546,183288,7,Y,No,8,4,2,80,3,14,5,2,4,2,4,2
47,No,Non-Travel,1265,Software,27,3,Technical Degree,1,2619,2,Female,161,2,1,Research Scientist,1,Divorced,30530,915900,2,Y,No,6,1,4,80,3,33,6,2,11,2,7,9
39,No,Travel_Rarely,1242,Support,3,5,Life Sciences,1,2620,4,Female,72,4,1,Research Scientist,4,Married,43643,392787,4,Y,No,20,2,4,80,3,21,3,1,18,7,3,9
31,No,Travel_Rarely,1185,Research & Development,1,3,Marketing,1,2621,4,Male,34,2,5,Manager,2,Single,7893,47358,8,Y,Yes,0,3,3,80,2,17,2,3,7,4,6,4
20,Yes,Travel_Frequently,194,Software,24,1,Medical,1,2622,3,Female,178,4,2,Laboratory Technician,2,Divorced,40930,573020,2,Y,No,42,1,4,80,1,35,5,1,5,1,1,5
34,Yes,Travel_Rarely,290,Software,36,5,Marketing,1,2623,3,Female,43,2,3,Developer,1,Married,33907,983303,4,Y,Yes,49,3,3,80,1,32,1,4,19,19,12,9
60,Yes,Travel_Frequently,1143,Support,23,2,Human Resources,1,2624,3,Female,134,2,1,Manufacturing Director,3,Single,24529,588696,5,Y,Yes,26,3,2,80,1,19,2,2,13,8,10,4
20,No,Travel_Frequently,1145,Support,1,1,Human Resources,1,2625,4,Male,171,4,4,Sales Executive,2,Divorced,42200,422000,7,Y,No,30,2,4,80,2,26,2,1,13,10,8,3
37,No,Travel_Frequently,278,Human Resources,31,5,Life Sciences,1,2626,1,Male,86,4,3,Research Director,3,Divorced,4535,36280,6,Y,Yes,37,2,4,80,1,5,5,3,5,2,3,2
54,Yes,Travel_Rarely,613,Hardware,35,4,Marketing,1,2627,2,Male,148,2,5,Manager,3,Single,38278,76556,0,Y,Yes,7,1,3,80,3,2,3,1,1,1,1,1
38,Yes,Travel_Rarely,560,Hardware,31,4,Other,1,2628,3,Male,109,1,1,Sales Representative,1,Single,39352,472224,1,Y,Yes,19,4,2,80,1,33,1,3,10,8,10,1
48,Yes,Non-Travel,1487,Sales,43,4,Other,1,2629,4,Male,142,3,2,Developer,2,Married,20786,582008,7,Y,Yes,0,1,4,80,1,29,4,3,23,19,18,17
